FIPS_code,State,Area_name,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013
39007,OH,"Ashtabula County, OH","45,988","41,634","4,354",9.5
39009,OH,"Athens County, OH","27,486","25,014","2,472",9
39011,OH,"Auglaize County, OH","23,948","22,537","1,411",5.9
39013,OH,"Belmont County, OH","31,938","29,315","2,623",8.2
39015,OH,"Brown County, OH","20,069","18,034","2,035",10.1
39017,OH,"Butler County, OH","186,175","172,260","13,915",7.5
39019,OH,"Carroll County, OH","13,691","12,612","1,079",7.9
39021,OH,"Champaign County, OH","20,001","18,623","1,378",6.9
39023,OH,"Clark County, OH","65,907","60,952","4,955",7.5
39025,OH,"Clermont County, OH","102,435","94,913","7,522",7.3
39027,OH,"Clinton County, OH","17,078","15,299","1,779",10.4
39029,OH,"Columbiana County, OH","50,530","46,381","4,149",8.2
39031,OH,"Coshocton County, OH","16,342","14,750","1,592",9.7
39033,OH,"Crawford County, OH","19,702","17,901","1,801",9.1
39035,OH,"Cuyahoga County, OH","617,919","574,381","43,538",7
39037,OH,"Darke County, OH","26,381","24,539","1,842",7
39039,OH,"Defiance County, OH","18,926","17,510","1,416",7.5
39041,OH,"Delaware County, OH","98,027","92,813","5,214",5.3
39043,OH,"Erie County, OH","38,526","35,408","3,118",8.1
39045,OH,"Fairfield County, OH","73,998","69,090","4,908",6.6
39047,OH,"Fayette County, OH","14,369","13,270","1,099",7.6
39049,OH,"Franklin County, OH","638,429","597,401","41,028",6.4
39051,OH,"Fulton County, OH","22,435","20,659","1,776",7.9
39053,OH,"Gallia County, OH","12,504","11,296","1,208",9.7
39055,OH,"Geauga County, OH","48,934","46,113","2,821",5.8
39057,OH,"Greene County, OH","79,358","73,833","5,525",7
39059,OH,"Guernsey County, OH","18,533","16,930","1,603",8.6
39061,OH,"Hamilton County, OH","402,152","372,904","29,248",7.3
39063,OH,"Hancock County, OH","40,172","37,680","2,492",6.2
39065,OH,"Hardin County, OH","14,924","13,776","1,148",7.7
39067,OH,"Harrison County, OH","7,285","6,709",576,7.9
39069,OH,"Henry County, OH","14,016","12,781","1,235",8.8
39071,OH,"Highland County, OH","17,496","15,667","1,829",10.5
39073,OH,"Hocking County, OH","13,191","12,124","1,067",8.1
39075,OH,"Holmes County, OH","20,034","18,991","1,043",5.2
39077,OH,"Huron County, OH","28,640","25,718","2,922",10.2
39079,OH,"Jackson County, OH","13,594","12,168","1,426",10.5
39081,OH,"Jefferson County, OH","30,577","27,255","3,322",10.9
39083,OH,"Knox County, OH","30,368","28,280","2,088",6.9
39085,OH,"Lake County, OH","124,869","116,992","7,877",6.3
39087,OH,"Lawrence County, OH","26,106","23,820","2,286",8.8
39089,OH,"Licking County, OH","86,432","80,469","5,963",6.9
39091,OH,"Logan County, OH","23,031","21,459","1,572",6.8
39093,OH,"Lorain County, OH","150,065","138,932","11,133",7.4
39095,OH,"Lucas County, OH","210,574","192,357","18,217",8.7
39097,OH,"Madison County, OH","20,222","18,959","1,263",6.2
39099,OH,"Mahoning County, OH","109,469","100,150","9,319",8.5
39101,OH,"Marion County, OH","28,112","25,897","2,215",7.9
39103,OH,"Medina County, OH","94,391","88,883","5,508",5.8
39105,OH,"Meigs County, OH","9,407","8,293","1,114",11.8
39107,OH,"Mercer County, OH","22,380","21,238","1,142",5.1
39109,OH,"Miami County, OH","51,827","48,099","3,728",7.2
39111,OH,"Monroe County, OH","6,480","5,833",647,10
39113,OH,"Montgomery County, OH","251,135","230,358","20,777",8.3
39115,OH,"Morgan County, OH","6,687","6,014",673,10.1
39117,OH,"Morrow County, OH","16,886","15,532","1,354",8
39119,OH,"Muskingum County, OH","39,928","36,291","3,637",9.1
39121,OH,"Noble County, OH","5,285","4,777",508,9.6
39123,OH,"Ottawa County, OH","21,952","19,828","2,124",9.7
39125,OH,"Paulding County, OH","9,016","8,328",688,7.6
39127,OH,"Perry County, OH","16,056","14,520","1,536",9.6
39129,OH,"Pickaway County, OH","25,642","23,771","1,871",7.3
39131,OH,"Pike County, OH","10,758","9,446","1,312",12.2
39133,OH,"Portage County, OH","87,651","80,915","6,736",7.7
39135,OH,"Preble County, OH","21,292","19,690","1,602",7.5
39137,OH,"Putnam County, OH","18,804","17,676","1,128",6
39139,OH,"Richland County, OH","54,903","50,190","4,713",8.6
39141,OH,"Ross County, OH","33,481","30,579","2,902",8.7
39143,OH,"Sandusky County, OH","31,540","29,160","2,380",7.5
39145,OH,"Scioto County, OH","30,324","26,717","3,607",11.9
39147,OH,"Seneca County, OH","27,393","25,273","2,120",7.7
39149,OH,"Shelby County, OH","23,745","22,159","1,586",6.7
39151,OH,"Stark County, OH","188,921","174,666","14,255",7.5
39153,OH,"Summit County, OH","270,976","250,368","20,608",7.6
39155,OH,"Trumbull County, OH","94,482","85,671","8,811",9.3
39157,OH,"Tuscarawas County, OH","45,020","41,749","3,271",7.3
39159,OH,"Union County, OH","26,611","25,064","1,547",5.8
39161,OH,"Van Wert County, OH","14,202","13,217",985,6.9
39163,OH,"Vinton County, OH","5,573","4,981",592,10.6
39165,OH,"Warren County, OH","109,788","102,723","7,065",6.4
39167,OH,"Washington County, OH","28,347","25,915","2,432",8.6
39169,OH,"Wayne County, OH","59,284","55,600","3,684",6.2
39171,OH,"Williams County, OH","18,643","17,256","1,387",7.4
39173,OH,"Wood County, OH","69,045","64,210","4,835",7
39175,OH,"Wyandot County, OH","12,350","11,571",779,6.3
40000,OK,Oklahoma,"1,799,525","1,707,220","92,305",5.1
40001,OK,"Adair County, OK","8,243","7,459",784,9.5
40003,OK,"Alfalfa County, OK","2,933","2,840",93,3.2
40005,OK,"Atoka County, OK","4,903","4,576",327,6.7
40007,OK,"Beaver County, OK","3,023","2,924",99,3.3
40009,OK,"Beckham County, OK","12,582","12,181",401,3.2
40011,OK,"Blaine County, OK","4,315","4,147",168,3.9
40013,OK,"Bryan County, OK","17,712","16,774",938,5.3
40015,OK,"Caddo County, OK","11,362","10,670",692,6.1
40017,OK,"Canadian County, OK","64,697","62,113","2,584",4
40019,OK,"Carter County, OK","22,003","20,868","1,135",5.2
40021,OK,"Cherokee County, OK","18,696","17,433","1,263",6.8
40023,OK,"Choctaw County, OK","5,961","5,469",492,8.3
40025,OK,"Cimarron County, OK","1,233","1,194",39,3.2
40027,OK,"Cleveland County, OK","136,894","131,213","5,681",4.1
40029,OK,"Coal County, OK","2,249","2,083",166,7.4
40031,OK,"Comanche County, OK","50,042","47,238","2,804",5.6
40033,OK,"Cotton County, OK","2,858","2,702",156,5.5
40035,OK,"Craig County, OK","6,234","5,841",393,6.3
40037,OK,"Creek County, OK","31,193","29,373","1,820",5.8
40039,OK,"Custer County, OK","16,006","15,434",572,3.6
40041,OK,"Delaware County, OK","16,957","15,820","1,137",6.7
40043,OK,"Dewey County, OK","2,593","2,505",88,3.4
40045,OK,"Ellis County, OK","2,330","2,260",70,3
40047,OK,"Garfield County, OK","29,405","28,231","1,174",4
40049,OK,"Garvin County, OK","12,439","11,837",602,4.8
40051,OK,"Grady County, OK","25,500","24,322","1,178",4.6
40053,OK,"Grant County, OK","2,659","2,573",86,3.2
40055,OK,"Greer County, OK","1,996","1,892",104,5.2
40057,OK,"Harmon County, OK","1,348","1,291",57,4.2
40059,OK,"Harper County, OK","1,918","1,856",62,3.2
40061,OK,"Haskell County, OK","4,462","4,064",398,8.9
40063,OK,"Hughes County, OK","5,726","5,281",445,7.8
40065,OK,"Jackson County, OK","10,814","10,249",565,5.2
40067,OK,"Jefferson County, OK","2,578","2,446",132,5.1
40069,OK,"Johnston County, OK","3,578","3,295",283,7.9
40071,OK,"Kay County, OK","19,948","18,611","1,337",6.7
40073,OK,"Kingfisher County, OK","7,780","7,519",261,3.4
40075,OK,"Kiowa County, OK","4,144","3,948",196,4.7
40077,OK,"Latimer County, OK","4,133","3,778",355,8.6
40079,OK,"Le Flore County, OK","19,712","18,013","1,699",8.6
40081,OK,"Lincoln County, OK","15,446","14,675",771,5
40083,OK,"Logan County, OK","20,725","19,811",914,4.4
40085,OK,"Love County, OK","5,245","5,023",222,4.2
40087,OK,"McClain County, OK","17,809","17,054",755,4.2
40089,OK,"McCurtain County, OK","14,300","12,995","1,305",9.1
40091,OK,"McIntosh County, OK","7,375","6,671",704,9.5
40093,OK,"Major County, OK","4,127","3,992",135,3.3
40095,OK,"Marshall County, OK","6,945","6,556",389,5.6
40097,OK,"Mayes County, OK","18,824","17,768","1,056",5.6
40099,OK,"Murray County, OK","6,466","6,151",315,4.9
40101,OK,"Muskogee County, OK","29,658","27,796","1,862",6.3
40103,OK,"Noble County, OK","5,468","5,233",235,4.3
40105,OK,"Nowata County, OK","4,811","4,495",316,6.6
40107,OK,"Okfuskee County, OK","4,414","4,111",303,6.9
40109,OK,"Oklahoma County, OK","368,083","350,800","17,283",4.7
40111,OK,"Okmulgee County, OK","16,212","15,021","1,191",7.3
40113,OK,"Osage County, OK","21,081","19,889","1,192",5.7
40115,OK,"Ottawa County, OK","14,110","13,008","1,102",7.8
40117,OK,"Pawnee County, OK","7,377","6,943",434,5.9
40119,OK,"Payne County, OK","37,496","35,885","1,611",4.3
40121,OK,"Pittsburg County, OK","17,951","16,678","1,273",7.1
40123,OK,"Pontotoc County, OK","17,742","16,800",942,5.3
40125,OK,"Pottawatomie County, OK","32,074","30,376","1,698",5.3
40127,OK,"Pushmataha County, OK","4,700","4,293",407,8.7
40129,OK,"Roger Mills County, OK","1,877","1,819",58,3.1
40131,OK,"Rogers County, OK","43,768","41,603","2,165",4.9
40133,OK,"Seminole County, OK","9,716","8,945",771,7.9
40135,OK,"Sequoyah County, OK","16,822","15,457","1,365",8.1
40137,OK,"Stephens County, OK","20,577","19,497","1,080",5.2
40139,OK,"Texas County, OK","9,279","8,884",395,4.3
40141,OK,"Tillman County, OK","3,363","3,187",176,5.2
40143,OK,"Tulsa County, OK","310,617","295,245","15,372",4.9
40145,OK,"Wagoner County, OK","35,880","34,115","1,765",4.9
40147,OK,"Washington County, OK","24,598","23,447","1,151",4.7
40149,OK,"Washita County, OK","5,569","5,343",226,4.1
40151,OK,"Woods County, OK","5,137","4,975",162,3.2
40153,OK,"Woodward County, OK","10,726","10,357",369,3.4
41000,OR,Oregon,"1,924,692","1,775,139","149,553",7.8
41001,OR,"Baker County, OR","6,846","6,194",652,9.5
41003,OR,"Benton County, OR","44,197","41,705","2,492",5.6
41005,OR,"Clackamas County, OR","198,316","184,482","13,834",7
41007,OR,"Clatsop County, OR","17,991","16,608","1,383",7.7
41009,OR,"Columbia County, OR","22,456","20,320","2,136",9.5
41011,OR,"Coos County, OR","26,520","23,839","2,681",10.1
41013,OR,"Crook County, OR","8,968","7,896","1,072",12
41015,OR,"Curry County, OR","8,699","7,787",912,10.5
41017,OR,"Deschutes County, OR","78,781","71,376","7,405",9.4
41019,OR,"Douglas County, OR","44,427","39,796","4,631",10.4
41021,OR,"Gilliam County, OR",856,775,81,9.5
41023,OR,"Grant County, OR","3,209","2,817",392,12.2
41025,OR,"Harney County, OR","3,346","2,964",382,11.4
41027,OR,"Hood River County, OR","13,831","12,967",864,6.2
41029,OR,"Jackson County, OR","96,623","87,325","9,298",9.6
41031,OR,"Jefferson County, OR","9,279","8,322",957,10.3
41033,OR,"Josephine County, OR","32,423","28,878","3,545",10.9
41035,OR,"Klamath County, OR","29,047","25,957","3,090",10.6
41037,OR,"Lake County, OR","3,490","3,099",391,11.2
41039,OR,"Lane County, OR","168,771","155,425","13,346",7.9
41041,OR,"Lincoln County, OR","20,755","18,950","1,805",8.7
41043,OR,"Linn County, OR","53,908","48,763","5,145",9.5
41045,OR,"Malheur County, OR","12,419","11,379","1,040",8.4
41047,OR,"Marion County, OR","148,377","135,439","12,938",8.7
41049,OR,"Morrow County, OR","5,571","5,148",423,7.6
41051,OR,"Multnomah County, OR","414,728","387,011","27,717",6.7
41053,OR,"Polk County, OR","34,944","32,158","2,786",8
41055,OR,"Sherman County, OR",871,791,80,9.2
41057,OR,"Tillamook County, OR","11,002","10,094",908,8.3
41059,OR,"Umatilla County, OR","35,468","32,378","3,090",8.7
41061,OR,"Union County, OR","11,819","10,835",984,8.3
41063,OR,"Wallowa County, OR","3,243","2,887",356,11
41065,OR,"Wasco County, OR","13,789","12,760","1,029",7.5
41067,OR,"Washington County, OR","289,282","271,317","17,965",6.2
41069,OR,"Wheeler County, OR",737,691,46,6.2
41071,OR,"Yamhill County, OR","49,707","46,009","3,698",7.4
42000,PA,Pennsylvania,"6,419,837","5,962,130","457,707",7.1
42001,PA,"Adams County, PA","55,215","52,086","3,129",5.7
42003,PA,"Allegheny County, PA","649,324","608,249","41,075",6.3
42005,PA,"Armstrong County, PA","33,494","31,005","2,489",7.4
42007,PA,"Beaver County, PA","86,249","80,214","6,035",7
42009,PA,"Bedford County, PA","24,622","22,624","1,998",8.1
42011,PA,"Berks County, PA","210,607","196,083","14,524",6.9
42013,PA,"Blair County, PA","61,320","57,184","4,136",6.7
42015,PA,"Bradford County, PA","31,749","29,510","2,239",7.1
42017,PA,"Bucks County, PA","336,071","314,645","21,426",6.4
42019,PA,"Butler County, PA","97,579","91,763","5,816",6
42021,PA,"Cambria County, PA","64,380","58,948","5,432",8.4
42023,PA,"Cameron County, PA","2,345","2,125",220,9.4
42025,PA,"Carbon County, PA","32,096","29,202","2,894",9
42027,PA,"Centre County, PA","77,806","73,840","3,966",5.1
42029,PA,"Chester County, PA","272,790","258,850","13,940",5.1
42031,PA,"Clarion County, PA","18,610","17,150","1,460",7.8
42033,PA,"Clearfield County, PA","37,639","34,350","3,289",8.7
42035,PA,"Clinton County, PA","19,212","17,528","1,684",8.8
42037,PA,"Columbia County, PA","35,209","32,588","2,621",7.4
42039,PA,"Crawford County, PA","41,647","38,735","2,912",7
42041,PA,"Cumberland County, PA","125,406","118,482","6,924",5.5
42043,PA,"Dauphin County, PA","140,007","130,764","9,243",6.6
42045,PA,"Delaware County, PA","289,497","269,746","19,751",6.8
42047,PA,"Elk County, PA","16,412","15,327","1,085",6.6
42049,PA,"Erie County, PA","135,527","125,776","9,751",7.2
42051,PA,"Fayette County, PA","59,477","53,934","5,543",9.3
42053,PA,"Forest County, PA","1,966","1,778",188,9.6
42055,PA,"Franklin County, PA","76,372","71,489","4,883",6.4
42057,PA,"Fulton County, PA","7,375","6,716",659,8.9
42059,PA,"Greene County, PA","18,701","17,395","1,306",7
42061,PA,"Huntingdon County, PA","20,252","18,323","1,929",9.5
42063,PA,"Indiana County, PA","43,936","40,647","3,289",7.5
42065,PA,"Jefferson County, PA","21,017","19,347","1,670",7.9
42067,PA,"Juniata County, PA","11,991","11,164",827,6.9
42069,PA,"Lackawanna County, PA","107,214","98,616","8,598",8
42071,PA,"Lancaster County, PA","269,655","253,945","15,710",5.8
42073,PA,"Lawrence County, PA","42,896","39,771","3,125",7.3
42075,PA,"Lebanon County, PA","70,521","66,279","4,242",6
42077,PA,"Lehigh County, PA","182,642","168,805","13,837",7.6
42079,PA,"Luzerne County, PA","160,094","145,551","14,543",9.1
42081,PA,"Lycoming County, PA","61,644","56,975","4,669",7.6
42083,PA,"McKean County, PA","19,620","18,069","1,551",7.9
42085,PA,"Mercer County, PA","53,551","49,806","3,745",7
42087,PA,"Mifflin County, PA","21,309","19,625","1,684",7.9
42089,PA,"Monroe County, PA","81,248","73,888","7,360",9.1
42091,PA,"Montgomery County, PA","434,319","409,692","24,627",5.7
42093,PA,"Montour County, PA","9,436","8,938",498,5.3
42095,PA,"Northampton County, PA","155,251","144,133","11,118",7.2
42097,PA,"Northumberland County, PA","44,551","40,780","3,771",8.5
42099,PA,"Perry County, PA","24,181","22,652","1,529",6.3
42101,PA,"Philadelphia County/city, PA","695,193","625,827","69,366",10
42103,PA,"Pike County, PA","25,787","23,380","2,407",9.3
42105,PA,"Potter County, PA","7,716","7,022",694,9
42107,PA,"Schuylkill County, PA","69,954","63,724","6,230",8.9
42109,PA,"Snyder County, PA","19,679","18,371","1,308",6.6
42111,PA,"Somerset County, PA","35,663","32,472","3,191",8.9
42113,PA,"Sullivan County, PA","3,047","2,802",245,8
42115,PA,"Susquehanna County, PA","22,264","20,730","1,534",6.9
42117,PA,"Tioga County, PA","21,184","19,426","1,758",8.3
42119,PA,"Union County, PA","19,090","17,919","1,171",6.1
42121,PA,"Venango County, PA","25,180","23,285","1,895",7.5
42123,PA,"Warren County, PA","20,361","19,107","1,254",6.2
42125,PA,"Washington County, PA","106,642","99,487","7,155",6.7
42127,PA,"Wayne County, PA","22,635","20,911","1,724",7.6
42129,PA,"Westmoreland County, PA","185,755","173,182","12,573",6.8
42131,PA,"Wyoming County, PA","14,271","13,079","1,192",8.4
42133,PA,"York County, PA","231,382","216,313","15,069",6.5
44000,RI,Rhode Island,"558,747","505,776","52,971",9.5
44001,RI,"Bristol County, RI","26,338","24,205","2,133",8.1
44003,RI,"Kent County, RI","92,146","83,894","8,252",9
44005,RI,"Newport County, RI","44,463","40,598","3,865",8.7
44007,RI,"Providence County, RI","325,702","293,165","32,537",10
44009,RI,"Washington County, RI","70,098","63,914","6,184",8.8
45000,SC,South Carolina,"2,197,876","2,034,404","163,472",7.4
45001,SC,"Abbeville County, SC","10,570","9,590",980,9.3
45003,SC,"Aiken County, SC","72,889","67,531","5,358",7.4
45005,SC,"Allendale County, SC","3,096","2,672",424,13.7
45007,SC,"Anderson County, SC","86,082","80,126","5,956",6.9
45009,SC,"Bamberg County, SC","5,589","4,853",736,13.2
45011,SC,"Barnwell County, SC","8,733","7,700","1,033",11.8
45013,SC,"Beaufort County, SC","67,472","63,279","4,193",6.2
45015,SC,"Berkeley County, SC","89,180","83,118","6,062",6.8
45017,SC,"Calhoun County, SC","6,948","6,299",649,9.3
45019,SC,"Charleston County, SC","188,255","177,472","10,783",5.7
45021,SC,"Cherokee County, SC","23,787","21,355","2,432",10.2
45023,SC,"Chester County, SC","13,703","12,069","1,634",11.9
45025,SC,"Chesterfield County, SC","21,050","19,167","1,883",8.9
45027,SC,"Clarendon County, SC","13,014","11,705","1,309",10.1
45029,SC,"Colleton County, SC","16,382","14,795","1,587",9.7
45031,SC,"Darlington County, SC","30,167","27,421","2,746",9.1
45033,SC,"Dillon County, SC","12,784","11,308","1,476",11.5
45035,SC,"Dorchester County, SC","68,858","64,419","4,439",6.4
45037,SC,"Edgefield County, SC","10,550","9,723",827,7.8
45039,SC,"Fairfield County, SC","10,120","9,059","1,061",10.5
45041,SC,"Florence County, SC","65,096","59,864","5,232",8
45043,SC,"Georgetown County, SC","24,432","22,013","2,419",9.9
45045,SC,"Greenville County, SC","231,560","217,819","13,741",5.9
45047,SC,"Greenwood County, SC","31,636","28,979","2,657",8.4
45049,SC,"Hampton County, SC","8,369","7,611",758,9.1
45051,SC,"Horry County, SC","133,217","122,022","11,195",8.4
45053,SC,"Jasper County, SC","11,214","10,460",754,6.7
45055,SC,"Kershaw County, SC","28,021","25,889","2,132",7.6
45057,SC,"Lancaster County, SC","34,399","31,284","3,115",9.1
45059,SC,"Laurens County, SC","29,977","27,475","2,502",8.3
45061,SC,"Lee County, SC","6,577","5,869",708,10.8
45063,SC,"Lexington County, SC","137,982","130,217","7,765",5.6
45065,SC,"McCormick County, SC","3,515","3,178",337,9.6
45067,SC,"Marion County, SC","13,072","11,403","1,669",12.8
45069,SC,"Marlboro County, SC","10,526","9,109","1,417",13.5
45071,SC,"Newberry County, SC","17,993","16,721","1,272",7.1
45073,SC,"Oconee County, SC","33,294","30,810","2,484",7.5
45075,SC,"Orangeburg County, SC","38,600","33,944","4,656",12.1
45077,SC,"Pickens County, SC","54,825","50,883","3,942",7.2
45079,SC,"Richland County, SC","191,182","178,448","12,734",6.7
45081,SC,"Saluda County, SC","8,596","8,018",578,6.7
45083,SC,"Spartanburg County, SC","135,982","125,746","10,236",7.5
45085,SC,"Sumter County, SC","44,323","40,545","3,778",8.5
45087,SC,"Union County, SC","11,758","10,462","1,296",11
